year,university,school,degree,employment_rate_overall,employment_rate_ft_perm,basic_monthly_mean,basic_monthly_median,gross_monthly_mean,gross_monthly_median,gross_mthly_25_percentile,gross_mthly_75_percentile,salary_range,salary_skew,employment_quality_ratio
2021,Singapore Management University,School Of Social Sciences (4-Year Programme) *,Social Sciences (Cum Laude And Above),96.9,86.2,3856.0,3500.0,4063.0,3763.0,3350.0,4500.0,1150.0,300.0,0.8895768833849329
2021,Singapore Management University,School Of Law (4-Year Programme) *,Law #,100.0,98.3,5319.0,5500.0,5433.0,5600.0,4500.0,6000.0,1500.0,-167.0,0.983
2021,Singapore Management University,School Of Law (4-Year Programme) *,Law (Cum Laude And Above) #,100.0,98.8,5613.0,5600.0,5754.0,5800.0,5025.0,6000.0,975.0,-46.0,0.988
2021,Singapore University Of Social Sciences,S R Nathan School Of Human Development,Bachelor Of Early Childhood Education,93.0,88.4,2949.0,3000.0,2963.0,3000.0,2800.0,3100.0,300.0,-37.0,0.9505376344086022
2021,Singapore University Of Social Sciences,S R Nathan School Of Human Development,Bachelor Of Human Resource Management,95.6,80.9,3249.0,3200.0,3412.0,3200.0,3000.0,3500.0,500.0,212.0,0.846234309623431
2021,Singapore University Of Social Sciences,S R Nathan School Of Human Development,Bachelor Of Social Work,94.7,86.8,3432.0,3530.0,3461.0,3530.0,3400.0,3580.0,180.0,-69.0,0.9165786694825765
2021,Singapore University Of Social Sciences,School Of Business,Bachelor Of Accountancy,98.6,89.0,3199.0,3200.0,3231.0,3200.0,3000.0,3400.0,400.0,31.0,0.9026369168356998
2021,Singapore University Of Social Sciences,School Of Business,Bachelor Of Science In Business Analytics,93.5,83.9,4218.0,3800.0,4372.0,3800.0,3350.0,4900.0,1550.0,572.0,0.8973262032085562
2021,Singapore University Of Social Sciences,School Of Business,Bachelor Of Science In Finance,84.4,56.3,3856.0,3500.0,3862.0,3500.0,3300.0,4350.0,1050.0,362.0,0.6670616113744076
2021,Singapore University Of Social Sciences,School Of Business,Bachelor Of Science In Marketing,92.4,63.6,3303.0,3200.0,3411.0,3275.0,2820.0,3600.0,780.0,136.0,0.6883116883116883
2021,Singapore University Of Social Sciences,School Of Business,Bachelor Of Science In Supply Chain Management,97.4,79.5,3245.0,3200.0,3381.0,3300.0,3025.0,3500.0,475.0,81.0,0.8162217659137576
2021,Singapore University Of Technology And Design,<Na>,Bachelor Of Engineering (Computer Science And Design),98.3,96.7,4936.0,4800.0,5030.0,4800.0,4400.0,5414.0,1014.0,230.0,0.9837232960325535
2021,Singapore University Of Technology And Design,<Na>,Bachelor Of Engineering (Engineering Product Development),89.9,85.5,4047.0,4000.0,4141.0,4000.0,3750.0,4500.0,750.0,141.0,0.9510567296996663
2021,Singapore University Of Technology And Design,<Na>,Bachelor Of Engineering (Engineering Systems And Design),95.5,90.9,4542.0,4500.0,4778.0,4700.0,3900.0,5000.0,1100.0,78.0,0.9518324607329843
2021,Singapore University Of Technology And Design,<Na>,Bachelor Of Science (Architecture And Sustainable Design),96.6,89.7,3800.0,3801.0,3842.0,3875.0,3430.0,4200.0,770.0,-33.0,0.9285714285714286
2022,National University Of Singapore,Faculty Of Arts & Social Sciences,Bachelor Of Arts,88.5,76.9,3808.0,3670.0,3928.0,3700.0,3500.0,4000.0,500.0,228.0,0.8689265536723164
2022,National University Of Singapore,Faculty Of Arts & Social Sciences,Bachelor Of Arts (Hons),87.5,74.4,3889.0,3850.0,4034.0,4000.0,3500.0,4390.0,890.0,34.0,0.8502857142857143
2022,National University Of Singapore,Faculty Of Arts & Social Sciences,Bachelor Of Social Sciences,92.3,81.1,3935.0,3650.0,4056.0,3795.0,3500.0,4350.0,850.0,261.0,0.8786565547128927
2022,National University Of Singapore,Faculty Of Dentistry,Bachelor Of Dental Surgery,100.0,100.0,4331.0,4200.0,4331.0,4200.0,4200.0,4600.0,400.0,131.0,1.0
2022,National University Of Singapore,Faculty Of Law,Bachelor Of Laws #,97.3,94.6,5935.0,6000.0,6182.0,6400.0,5500.0,6800.0,1300.0,-218.0,0.9722507708119219
2022,National University Of Singapore,Faculty Of Science,Bachelor Of Science ^,85.2,63.0,3630.0,3500.0,3823.0,3600.0,3500.0,4000.0,500.0,223.0,0.7394366197183099
2022,National University Of Singapore,Faculty Of Science,Bachelor Of Science (Hons),90.6,80.1,4040.0,3720.0,4174.0,3850.0,3500.0,4500.0,1000.0,324.0,0.8841059602649006
2022,National University Of Singapore,Faculty Of Science,Bachelor Of Science (Computational Biology)**,,,,,,,,,,,
2022,National University Of Singapore,Faculty Of Science,Bachelor Of Science (Pharmacy) #,98.4,95.1,3829.0,3798.0,4053.0,4000.0,3750.0,4250.0,500.0,53.0,0.9664634146341462
2022,National University Of Singapore,Faculty Of Science,Bachelor Of Science (Pharmaceutical Science) (Hons) ^,94.1,76.5,3769.0,3700.0,3808.0,3700.0,3400.0,4350.0,950.0,108.0,0.8129649309245484
2022,National University Of Singapore,Faculty Of Science,Bachelor Of Science (Data Science And Analytics),96.8,96.8,5562.0,5500.0,5616.0,5500.0,4628.0,6100.0,1472.0,116.0,1.0
2022,National University Of Singapore,Nus Business School,Bachelor Of Business Administration,87.9,78.8,5653.0,5000.0,6026.0,5100.0,4000.0,7000.0,3000.0,926.0,0.8964732650739475
2022,National University Of Singapore,Nus Business School,Bachelor Of Business Administration (Hons),97.1,95.7,5346.0,4600.0,5519.0,4696.0,4000.0,5938.0,1938.0,823.0,0.9855818743563337
2022,National University Of Singapore,Nus Business School,Bachelor Of Business Administration (Accountancy) ^,93.3,93.3,5494.0,3800.0,5560.0,3800.0,3400.0,5500.0,2100.0,1760.0,1.0
2022,National University Of Singapore,Nus Business School,Bachelor Of Business Administration (Accountancy) (Hons),99.3,97.9,4619.0,4000.0,4668.0,4000.0,3600.0,5000.0,1400.0,668.0,0.9859013091641491
2022,National University Of Singapore,Nus Business School,Bachelor Of Science (Real Estate),99.0,95.1,3924.0,3800.0,4062.0,3850.0,3600.0,4400.0,800.0,212.0,0.9606060606060606
2022,National University Of Singapore,School Of Computing,Bachelor Of Computing (Computer Science),96.8,96.1,6954.0,6500.0,7121.0,6600.0,5341.0,7583.0,2242.0,521.0,0.9927685950413223
2022,National University Of Singapore,School Of Computing,Bachelor Of Computing (Information Security),94.6,91.1,5274.0,5400.0,5660.0,5500.0,4800.0,6475.0,1675.0,160.0,0.9630021141649049
2022,National University Of Singapore,School Of Computing,Bachelor Of Computing (Information Systems),95.3,93.0,5551.0,5300.0,5672.0,5500.0,4800.0,6250.0,1450.0,172.0,0.975865687303253
2022,National University Of Singapore,School Of Computing,Bachelor Of Science (Business Analytics),96.2,95.2,5845.0,5500.0,5966.0,5500.0,5000.0,6600.0,1600.0,466.0,0.9896049896049897
2022,National University Of Singapore,College Of Design And Engineering,Bachelor Of Engineering (Biomedical Engineering),97.2,91.6,4140.0,3800.0,4268.0,4000.0,3500.0,5000.0,1500.0,268.0,0.9423868312757201
2022,National University Of Singapore,College Of Design And Engineering,Bachelor Of Engineering (Chemical Engineering),96.6,95.5,4487.0,4400.0,4690.0,4675.0,4018.0,5100.0,1082.0,15.0,0.9886128364389235
2022,National University Of Singapore,College Of Design And Engineering,Bachelor Of Engineering (Civil Engineering),93.8,88.9,3979.0,3921.0,4139.0,4000.0,3700.0,4400.0,700.0,139.0,0.9477611940298508
2022,National University Of Singapore,College Of Design And Engineering,Bachelor Of Engineering (Electrical Engineering),92.2,90.7,4730.0,4700.0,4913.0,4800.0,4380.0,5500.0,1120.0,113.0,0.9837310195227765
2022,National University Of Singapore,College Of Design And Engineering,Bachelor Of Engineering (Engineering Science) ^,100.0,100.0,4622.0,4450.0,4659.0,4450.0,4080.0,5000.0,920.0,209.0,1.0
2022,National University Of Singapore,College Of Design And Engineering,Bachelor Of Engineering (Environmental Engineering),87.1,83.9,4252.0,4000.0,4496.0,4200.0,3850.0,5000.0,1150.0,296.0,0.963260619977038
2022,National University Of Singapore,College Of Design And Engineering,Bachelor Of Engineering (Industrial And Systems Engineering),92.9,92.9,5137.0,5000.0,5281.0,5000.0,4290.0,5650.0,1360.0,281.0,1.0
2022,National University Of Singapore,College Of Design And Engineering,Bachelor Of Engineering (Materials Science And Engineering),92.9,87.1,4384.0,4360.0,4539.0,4500.0,3850.0,5000.0,1150.0,39.0,0.9375672766415499
2022,National University Of Singapore,College Of Design And Engineering,Bachelor Of Engineering (Mechanical Engineering),96.2,91.9,4594.0,4400.0,4780.0,4525.0,4000.0,5200.0,1200.0,255.0,0.9553014553014554
2022,National University Of Singapore,College Of Design And Engineering,Bachelor Of Arts (Architecture) #,96.0,92.0,4360.0,4300.0,4481.0,4400.0,4000.0,4800.0,800.0,81.0,0.9583333333333334
2022,National University Of Singapore,College Of Design And Engineering,Bachelor Of Arts (Industrial Design),66.7,43.3,4239.0,4500.0,4270.0,4500.0,3500.0,4500.0,1000.0,-230.0,0.649175412293853
2022,National University Of Singapore,College Of Design And Engineering,Bachelor Of Science (Project And Facilities Management),98.4,92.0,3612.0,3500.0,3670.0,3555.0,3375.0,3855.0,480.0,115.0,0.9349593495934959
2022,National University Of Singapore,Yong Loo Lin School (Medicine),Bachelor Of Medicine And Bachelor Of Surgery # **,,,,,,,,,,,
2022,National University Of Singapore,Yong Loo Lin School (Medicine),Bachelor Of Science (Nursing),94.8,91.3,3426.0,3350.0,3656.0,3600.0,3500.0,3825.0,325.0,56.0,0.9630801687763713
2022,National University Of Singapore,Yong Loo Lin School (Medicine),Bachelor Of Science (Nursing) (Hons),100.0,99.0,3575.0,3550.0,3834.0,3850.0,3650.0,4000.0,350.0,-16.0,0.99
2022,National University Of Singapore,Yst Conservatory Of Music,Bachelor Of Music ^,85.7,28.6,3661.0,3590.0,3661.0,3590.0,3350.0,3973.0,623.0,71.0,0.3337222870478413
2022,National University Of Singapore,Yale-Nus College,Bachelor Of Arts With Honours,87.3,80.5,5130.0,4500.0,5418.0,4600.0,3800.0,6000.0,2200.0,818.0,0.9221076746849943
2022,National University Of Singapore,Yale-Nus College,Bachelor Of Science With Honours,96.3,88.9,6764.0,5875.0,6879.0,6038.0,4500.0,9000.0,4500.0,841.0,0.9231568016614746
2022,National University Of Singapore,Multi-Disciplinary Programmes,Bachelor Of Engineering (Computer Engineering),94.5,92.7,6183.0,5900.0,6367.0,6000.0,5300.0,6800.0,1500.0,367.0,0.980952380952381
2022,National University Of Singapore,Multi-Disciplinary Programmes,Bachelor Of Environmental Studies,91.9,78.4,3999.0,3800.0,4000.0,3800.0,3500.0,4000.0,500.0,200.0,0.8531011969532101
2022,Nanyang Technological University,College Of Business (Nanyang Business School),Accountancy,98.3,97.6,3965.0,3600.0,4031.0,3600.0,3600.0,4300.0,700.0,431.0,0.9928789420142421
2022,Nanyang Technological University,College Of Business (Nanyang Business School),Accountancy And Business,98.0,96.9,5473.0,4833.0,5580.0,4942.0,4167.0,6230.0,2063.0,638.0,0.9887755102040817
2022,Nanyang Technological University,College Of Business (Nanyang Business School),Business,94.5,86.5,4407.0,4000.0,4503.0,4015.0,3600.0,4800.0,1200.0,488.0,0.9153439153439153
2022,Nanyang Technological University,College Of Business (Nanyang Business School),Double Degree In Business And Computer Engineering/Computing,100.0,100.0,6307.0,6000.0,6627.0,6500.0,6000.0,7500.0,1500.0,127.0,1.0
2022,Nanyang Technological University,College Of Engineering,Aerospace Engineering,94.0,93.0,4752.0,4800.0,4899.0,5000.0,4160.0,5500.0,1340.0,-101.0,0.9893617021276596
2022,Nanyang Technological University,College Of Engineering,Bioengineering,93.9,90.9,4160.0,4000.0,4419.0,4200.0,3600.0,5250.0,1650.0,219.0,0.9680511182108626
2022,Nanyang Technological University,College Of Engineering,Chemical And Biomolecular Engineering,96.6,93.3,4580.0,4500.0,4733.0,4800.0,4028.0,5100.0,1072.0,-67.0,0.9658385093167702
2022,Nanyang Technological University,College Of Engineering,Civil Engineering,91.6,88.4,3699.0,3600.0,3788.0,3650.0,3500.0,3975.0,475.0,138.0,0.9650655021834063
2022,Nanyang Technological University,College Of Engineering,Computer Engineering,87.0,85.2,5366.0,5285.0,5463.0,5295.0,4500.0,6215.0,1715.0,168.0,0.9793103448275863
2022,Nanyang Technological University,College Of Engineering,Computer Science,94.0,91.7,5515.0,5400.0,5699.0,5500.0,4900.0,6420.0,1520.0,199.0,0.975531914893617
2022,Nanyang Technological University,College Of Engineering,Data Science And Artificial Intelligence ^,88.2,82.4,6647.0,5625.0,6749.0,5625.0,5000.0,7500.0,2500.0,1124.0,0.9342403628117915
2022,Nanyang Technological University,College Of Engineering,Double Degree In Engineering And Economics ^,100.0,100.0,5150.0,5000.0,5344.0,5000.0,4700.0,5815.0,1115.0,344.0,1.0
2022,Nanyang Technological University,College Of Engineering,Electrical And Electronic Engineering,92.4,90.2,4595.0,4500.0,4723.0,4558.0,4100.0,5000.0,900.0,165.0,0.9761904761904762
2022,Nanyang Technological University,College Of Engineering,Environmental Engineering,93.5,90.3,3988.0,3800.0,4139.0,3900.0,3700.0,4500.0,800.0,239.0,0.9657754010695186
2022,Nanyang Technological University,College Of Engineering,Information Engineering And Media,95.3,93.8,5080.0,4950.0,5187.0,4950.0,4500.0,5500.0,1000.0,237.0,0.9842602308499475
2022,Nanyang Technological University,College Of Engineering,Maritime Studies,96.7,95.1,3842.0,3740.0,3860.0,3740.0,3500.0,4060.0,560.0,120.0,0.9834539813857289
2022,Nanyang Technological University,College Of Engineering,Materials Engineering,94.9,92.6,4300.0,4300.0,4522.0,4500.0,3800.0,5000.0,1200.0,22.0,0.9757639620653318
2022,Nanyang Technological University,College Of Engineering,Mechanical Engineering,95.0,91.3,4381.0,4200.0,4537.0,4500.0,3944.0,5000.0,1056.0,37.0,0.9610526315789474
2022,Nanyang Technological University,"College Of Humanities, Arts & Social Sciences","Art, Design And Media",89.5,63.2,3303.0,3200.0,3372.0,3200.0,3000.0,3600.0,600.0,172.0,0.7061452513966481
2022,Nanyang Technological University,"College Of Humanities, Arts & Social Sciences",Chinese,91.8,70.5,3408.0,3300.0,3566.0,3600.0,3060.0,4015.0,955.0,-34.0,0.7679738562091504
2022,Nanyang Technological University,"College Of Humanities, Arts & Social Sciences",Communication Studies,94.2,79.7,3674.0,3500.0,3739.0,3500.0,3200.0,4200.0,1000.0,239.0,0.8460721868365181
2022,Nanyang Technological University,"College Of Humanities, Arts & Social Sciences",Economics,88.7,81.7,4187.0,4000.0,4270.0,4000.0,3600.0,4550.0,950.0,270.0,0.9210822998872604
2022,Nanyang Technological University,"College Of Humanities, Arts & Social Sciences",English,94.9,77.2,3574.0,3500.0,3699.0,3748.0,3200.0,4200.0,1000.0,-49.0,0.8134878819810326
2022,Nanyang Technological University,"College Of Humanities, Arts & Social Sciences",History,86.5,80.8,3819.0,3800.0,3966.0,4000.0,3500.0,4250.0,750.0,-34.0,0.9341040462427745
2022,Nanyang Technological University,"College Of Humanities, Arts & Social Sciences",Inter-Disciplinary Double Major8,87.9,66.7,4135.0,4200.0,4258.0,4271.0,3650.0,4750.0,1100.0,-13.0,0.7588168373151308
2022,Nanyang Technological University,"College Of Humanities, Arts & Social Sciences",Linguistics And Multilingual Studies,94.1,72.5,3452.0,3400.0,3513.0,3500.0,3150.0,3810.0,660.0,13.0,0.7704569606801276
2022,Nanyang Technological University,"College Of Humanities, Arts & Social Sciences",Philosophy ^,78.3,69.6,3476.0,3300.0,3515.0,3450.0,3000.0,3700.0,700.0,65.0,0.8888888888888888
2022,Nanyang Technological University,"College Of Humanities, Arts & Social Sciences",Psychology,79.8,69.7,3688.0,3635.0,3743.0,3668.0,3300.0,4015.0,715.0,75.0,0.8734335839598998
2022,Nanyang Technological University,"College Of Humanities, Arts & Social Sciences",Public Policy And Global Affairs,97.9,95.7,4122.0,4088.0,4167.0,4123.0,3650.0,4500.0,850.0,44.0,0.9775280898876404
2022,Nanyang Technological University,"College Of Humanities, Arts & Social Sciences",Sociology,92.9,87.1,3816.0,3789.0,3904.0,3800.0,3450.0,4200.0,750.0,104.0,0.9375672766415499
2022,Nanyang Technological University,College Of Science,Biological And Biomedical Sciences,93.9,83.2,3688.0,3600.0,3808.0,3600.0,3400.0,4100.0,700.0,208.0,0.88604898828541
2022,Nanyang Technological University,College Of Science,Biological Sciences And Psychology ^,71.4,50.0,4057.0,3800.0,4264.0,4050.0,3700.0,4300.0,600.0,214.0,0.7002801120448179
2022,Nanyang Technological University,College Of Science,Biomedical Sciences And Chinese Medicine # ^,100.0,90.0,3300.0,3100.0,3415.0,3175.0,3080.0,3300.0,220.0,240.0,0.9
2022,Nanyang Technological University,College Of Science,Chemistry And Biological Chemistry,90.8,84.0,3759.0,3600.0,3863.0,3700.0,3400.0,4200.0,800.0,163.0,0.9251101321585904
2022,Nanyang Technological University,College Of Science,Environmental Earth Systems Sciences ^,100.0,88.0,4406.0,4008.0,4545.0,4023.0,3600.0,4959.0,1359.0,522.0,0.88
2022,Nanyang Technological University,College Of Science,Mathematical Sciences / Mathematical Sciences And Economics,86.5,79.4,4352.0,4250.0,4436.0,4300.0,3799.0,4800.0,1001.0,136.0,0.9179190751445088
2022,Nanyang Technological University,College Of Science,Physics And Applied Physics,91.5,84.7,3917.0,4000.0,4067.0,4000.0,3683.0,4575.0,892.0,67.0,0.9256830601092897
2022,Nanyang Technological University,National Institute Of Education (Nie),Arts (With Education),100.0,100.0,3684.0,4000.0,4025.0,4129.0,3750.0,4300.0,550.0,-104.0,1.0
2022,Nanyang Technological University,National Institute Of Education (Nie),Science (With Education) ^,100.0,100.0,4106.0,4275.0,4211.0,4300.0,4000.0,4470.0,470.0,-89.0,1.0
2022,Nanyang Technological University,National Institute Of Education (Nie),Sports Science And Management,100.0,74.4,3657.0,3350.0,3762.0,3350.0,3200.0,4266.0,1066.0,412.0,0.7440000000000001
2022,Nanyang Technological University,Lee Kong Chian School Of Medicine,Medicine #,100.0,100.0,4779.0,4700.0,5532.0,5600.0,5199.0,6000.0,801.0,-68.0,1.0
2022,Singapore Management University,School Of Accountancy (4-Year Programme) *,Accountancy,98.1,96.1,4432.0,3800.0,4497.0,3825.0,3600.0,4600.0,1000.0,672.0,0.9796126401630989
2022,Singapore Management University,School Of Accountancy (4-Year Programme) *,Accountancy (Cum Laude And Above),100.0,98.0,5040.0,4000.0,5097.0,4025.0,3600.0,5500.0,1900.0,1072.0,0.98
2022,Singapore Management University,School Of Business (4-Year Programme) *,Business Management,94.3,86.5,4744.0,4208.0,4937.0,4400.0,3700.0,5200.0,1500.0,537.0,0.9172852598091199
2022,Singapore Management University,School Of Business (4-Year Programme) *,Business Management (Cum Laude And Above),97.4,93.1,5409.0,4600.0,5630.0,4800.0,4050.0,6084.0,2034.0,830.0,0.9558521560574947
2022,Singapore Management University,School Of Economics (4-Year Programme) *,Economics,97.2,89.9,4665.0,4500.0,4824.0,4500.0,4000.0,5200.0,1200.0,324.0,0.9248971193415638
2022,Singapore Management University,School Of Economics (4-Year Programme) *,Economics (Cum Laude And Above),100.0,98.6,5021.0,4500.0,5169.0,4500.0,4091.0,5700.0,1609.0,669.0,0.986
2022,Singapore Management University,School Of Information Systems (4-Year Programme) *,Information Systems,95.1,93.4,5333.0,5235.0,5472.0,5400.0,4700.0,6166.0,1466.0,72.0,0.9821240799158781
2022,Singapore Management University,School Of Information Systems (4-Year Programme) *,Information Systems (Cum Laude And Above),96.0,94.4,5702.0,5500.0,5799.0,5638.0,4900.0,6500.0,1600.0,161.0,0.9833333333333334
2022,Singapore Management University,School Of Social Sciences (4-Year Programme) *,Social Sciences,91.4,83.3,4076.0,3843.0,4265.0,4000.0,3500.0,4600.0,1100.0,265.0,0.911378555798687
2022,Singapore Management University,School Of Social Sciences (4-Year Programme) *,Social Sciences (Cum Laude And Above),94.3,88.6,4351.0,4008.0,4576.0,4316.0,3795.0,4900.0,1105.0,260.0,0.9395546129374337
2022,Singapore Management University,School Of Law (4-Year Programme) *,Law #,94.1,91.1,6063.0,6000.0,6221.0,6375.0,5500.0,6800.0,1300.0,-154.0,0.9681190223166843
2022,Singapore Management University,School Of Law (4-Year Programme) *,Law (Cum Laude And Above) #,92.4,92.4,6226.0,6338.0,6429.0,6400.0,6000.0,7000.0,1000.0,29.0,1.0
2022,Singapore University Of Technology And Design,<Na>,Bachelor Of Engineering (Computer Science And Design),91.2,86.8,5539.0,5000.0,5725.0,5190.0,4600.0,6600.0,2000.0,535.0,0.9517543859649122
2022,Singapore University Of Technology And Design,<Na>,Bachelor Of Engineering (Engineering Product Development),94.9,92.3,4266.0,4150.0,4408.0,4200.0,3900.0,5000.0,1100.0,208.0,0.9726027397260273
2022,Singapore University Of Technology And Design,<Na>,Bachelor Of Engineering (Engineering Systems And Design),89.5,86.0,4929.0,4500.0,5046.0,4500.0,4000.0,5300.0,1300.0,546.0,0.9608938547486033
2022,Singapore University Of Technology And Design,<Na>,Bachelor Of Science (Architecture And Sustainable Design) ###,90.6,84.9,4281.0,4100.0,4335.0,4100.0,3900.0,4500.0,600.0,235.0,0.9370860927152319
2022,Singapore University Of Social Sciences,S R Nathan School Of Human Development,Bachelor Of Early Childhood Education,88.1,79.7,3090.0,3100.0,3188.0,3200.0,3000.0,3338.0,338.0,-12.0,0.9046538024971624
2022,Singapore University Of Social Sciences,S R Nathan School Of Human Development,Bachelor Of Human Resource Management,93.8,75.0,3749.0,3525.0,3874.0,3588.0,3250.0,4000.0,750.0,286.0,0.7995735607675907
2022,Singapore University Of Social Sciences,S R Nathan School Of Human Development,Bachelor Of Social Work,91.9,80.6,3529.0,3640.0,3536.0,3640.0,3500.0,3640.0,140.0,-104.0,0.8770402611534275
2022,Singapore University Of Social Sciences,School Of Business,Bachelor Of Accountancy,96.4,94.6,3576.0,3600.0,3635.0,3600.0,3500.0,3663.0,163.0,35.0,0.9813278008298754
2022,Singapore University Of Social Sciences,School Of Business,Bachelor Of Science In Business Analytics,93.0,86.0,4432.0,4500.0,4540.0,4660.0,4000.0,5000.0,1000.0,-120.0,0.9247311827956989
2022,Singapore University Of Social Sciences,School Of Business,Bachelor Of Science In Finance,97.2,86.1,4149.0,4000.0,4483.0,4000.0,3800.0,5250.0,1450.0,483.0,0.8858024691358024
2022,Singapore University Of Social Sciences,School Of Business,Bachelor Of Science In Marketing,87.2,75.6,3664.0,3500.0,3827.0,3600.0,3220.0,4100.0,880.0,227.0,0.8669724770642201
2022,Singapore University Of Social Sciences,School Of Business,Bachelor Of Science In Supply Chain Management,98.4,90.6,3629.0,3500.0,3702.0,3500.0,3300.0,3900.0,600.0,202.0,0.9207317073170731
2022,Singapore University Of Social Sciences,School Of Law,Bachelor Of Law **,,,,,,,,,,,
2022,Singapore Institute Of Technology,Digipen Institute Of Technology,Bachelor Of Arts In Game Design ^,67.9,60.7,3847.0,3500.0,3884.0,3600.0,3400.0,4250.0,850.0,284.0,0.893961708394698
2022,Singapore Institute Of Technology,Digipen Institute Of Technology,Bachelor Of Fine Arts In Digital Art And Animation,77.1,54.3,3606.0,3500.0,3628.0,3500.0,3000.0,3825.0,825.0,128.0,0.7042801556420234
2022,Singapore Institute Of Technology,Digipen Institute Of Technology,Bachelor Of Science In Computer Science And Game Design,90.6,84.4,4593.0,4375.0,4681.0,4490.0,4250.0,5200.0,950.0,191.0,0.9315673289183224
2022,Singapore Institute Of Technology,Digipen Institute Of Technology,Bachelor Of Science In Computer Science In Real-Time Interactive Simulation,100.0,95.6,5576.0,5500.0,5679.0,5500.0,4700.0,6656.0,1956.0,179.0,0.956
2022,Singapore Institute Of Technology,Singapore Institute Of Technology (Sit),Bachelor Of Accountancy With Honours,91.8,91.8,3812.0,3600.0,3841.0,3600.0,3600.0,4000.0,400.0,241.0,1.0
2022,Singapore Institute Of Technology,Singapore Institute Of Technology (Sit),Bachelor Of Engineering With Honours In Information & Communications Technology (Information Security),98.0,96.0,4798.0,4800.0,4927.0,4800.0,4216.0,5563.0,1347.0,127.0,0.9795918367346939
2022,Singapore Institute Of Technology,Singapore Institute Of Technology (Sit),Bachelor Of Engineering With Honours In Information & Communications Technology (Software Engineering),98.1,98.1,5169.0,5000.0,5313.0,5200.0,4798.0,5900.0,1102.0,113.0,1.0
2022,Singapore Institute Of Technology,Singapore Institute Of Technology (Sit),Bachelor Of Engineering With Honours In Aircraft Systems Engineering,91.2,85.3,4102.0,4400.0,4168.0,4400.0,3000.0,4900.0,1900.0,-232.0,0.9353070175438596
2022,Singapore Institute Of Technology,Singapore Institute Of Technology (Sit),Bachelor Of Engineering With Honours In Pharmaceutical Engineering,96.6,91.5,3791.0,3755.0,4085.0,3955.0,3503.0,4300.0,797.0,130.0,0.9472049689440994
2022,Singapore Institute Of Technology,Singapore Institute Of Technology (Sit),Bachelor Of Engineering With Honours In Sustainable Infrastructure Engineering (Building Services),100.0,97.6,3819.0,3725.0,3879.0,3775.0,3585.0,4050.0,465.0,104.0,0.976
2022,Singapore Institute Of Technology,Singapore Institute Of Technology (Sit),Bachelor Of Engineering With Honours In Sustainable Infrastructure Engineering (Land),93.3,93.3,4115.0,3700.0,4303.0,4000.0,3700.0,4800.0,1100.0,303.0,1.0
2022,Singapore Institute Of Technology,Singapore Institute Of Technology (Sit),Bachelor Of Engineering With Honours In Telematics (Intelligent Transportation Systems Engineering),81.4,65.1,4341.0,4500.0,4400.0,4688.0,4033.0,4800.0,767.0,-288.0,0.7997542997542997
2022,Singapore Institute Of Technology,Singapore Institute Of Technology (Sit),Bachelor Of Hospitality Business With Honours,95.5,90.0,3237.0,3200.0,3469.0,3300.0,3000.0,3740.0,740.0,169.0,0.9424083769633508
2022,Singapore Institute Of Technology,Singapore Institute Of Technology (Sit),Bachelor Of Science (Air Transport Management),90.0,80.0,3888.0,3700.0,4159.0,3980.0,3501.0,4365.0,864.0,179.0,0.8888888888888888
2022,Singapore Institute Of Technology,Singapore Institute Of Technology (Sit),Bachelor Of Science (Diagnostic Radiography),100.0,100.0,3558.0,3500.0,3836.0,3800.0,3650.0,3990.0,340.0,36.0,1.0
2022,Singapore Institute Of Technology,Singapore Institute Of Technology (Sit),Bachelor Of Science (Occupational Therapy),97.1,95.7,3605.0,3600.0,3630.0,3669.0,3500.0,3800.0,300.0,-39.0,0.9855818743563337
2022,Singapore Institute Of Technology,Singapore Institute Of Technology (Sit),Bachelor Of Science (Radiation Therapy) ^,90.9,90.9,3615.0,3600.0,3768.0,3775.0,3500.0,4060.0,560.0,-7.0,1.0
2022,Singapore Institute Of Technology,Sit- Digipen Institute Of Technology,Bachelor Of Engineering With Honours In Systems Engineering (Electromechanical Systems),92.7,92.7,4843.0,4800.0,4913.0,4800.0,4574.0,5500.0,926.0,113.0,1.0
2022,Singapore Institute Of Technology,Sit- Massey University,Bachelor Of Food Technology With Honours,93.2,81.8,3272.0,3300.0,3380.0,3300.0,3050.0,3600.0,550.0,80.0,0.8776824034334764
2022,Singapore Institute Of Technology,Sit- Newcastle University,Bachelor Of Engineering With Honours In Chemical Engineering,79.7,70.3,3936.0,3900.0,4216.0,4100.0,3785.0,4650.0,865.0,116.0,0.8820577164366373
2022,Singapore Institute Of Technology,Sit- Newcastle University,Bachelor Of Engineering With Honours In Electrical Power Engineering,86.4,84.7,4104.0,4000.0,4180.0,4100.0,3700.0,4510.0,810.0,80.0,0.9803240740740741
2022,Singapore Institute Of Technology,Sit- Newcastle University,Bachelor Of Engineering With Honours In Marine Engineering,93.5,93.5,4069.0,3800.0,4211.0,3900.0,3750.0,4400.0,650.0,311.0,1.0
2022,Singapore Institute Of Technology,Sit- Newcastle University,Bachelor Of Engineering With Honours In Mechanical Design And Manufacturing Engineering,88.5,80.3,4084.0,4000.0,4292.0,4100.0,3710.0,4500.0,790.0,192.0,0.9073446327683615
